"clusterID_seq","window_type","watershed","year","window_length","catchment_km2","riparian_area_m2","TO","p_window","f_window","beav_count_all","beav_count_conf","anthro_count","isAnthro","Nhat","time_period","SWA","t"
1,"dammed","BRZ",2021,250,288.19574,4855.43396290392,51.2498699929225,0.90679251677541,0.0289012864121839,1,1,0,0,1.13560865465372,"SWA_t1",278.029236445941,"1"
1,"dammed","BRZ",2021,250,288.19574,4855.43396290392,51.2498699929225,0.90679251677541,0.0289012864121839,1,1,0,0,1.13560865465372,"SWA_t2",0,"2"
1,"dammed","BRZ",2021,250,288.19574,4855.43396290392,51.2498699929225,0.90679251677541,0.0289012864121839,1,1,0,0,1.13560865465372,"SWA_t3",78.6926469054877,"3"
1,"dammed","BRZ",2021,250,288.19574,4855.43396290392,51.2498699929225,0.90679251677541,0.0289012864121839,1,1,0,0,1.13560865465372,"SWA_t4",125.943316068369,"4"
1,"dammed","BRZ",2021,250,288.19574,4855.43396290392,51.2498699929225,0.90679251677541,0.0289012864121839,1,1,0,0,1.13560865465372,"SWA_t5",0,"5"
1,"dammed","BRZ",2021,250,288.19574,4855.43396290392,51.2498699929225,0.90679251677541,0.0289012864121839,1,1,0,0,1.13560865465372,"SWA_t6",0,"6"
1,"dammed","BRZ",2021,250,288.19574,4855.43396290392,51.2498699929225,0.90679251677541,0.0289012864121839,1,1,0,0,1.13560865465372,"SWA_t7",0,"7"
1,"dammed","BRZ",2021,250,288.19574,4855.43396290392,51.2498699929225,0.90679251677541,0.0289012864121839,1,1,0,0,1.13560865465372,"SWA_t8",31.5702019256704,"8"
1,"undammed","BRZ",2021,250,288.19574,7004.27485468611,38.1061661165865,0.887994504145901,0.029145322218361,0,0,0,0,0,"SWA_t1",0,"1"
1,"undammed","BRZ",2021,250,288.19574,7004.27485468611,38.1061661165865,0.887994504145901,0.029145322218361,0,0,0,0,0,"SWA_t2",0,"2"
1,"undammed","BRZ",2021,250,288.19574,7004.27485468611,38.1061661165865,0.887994504145901,0.029145322218361,0,0,0,0,0,"SWA_t3",0,"3"
1,"undammed","BRZ",2021,250,288.19574,7004.27485468611,38.1061661165865,0.887994504145901,0.029145322218361,0,0,0,0,0,"SWA_t4",158.288029561323,"4"
1,"undammed","BRZ",2021,250,288.19574,7004.27485468611,38.1061661165865,0.887994504145901,0.029145322218361,0,0,0,0,0,"SWA_t5",0,"5"
1,"undammed","BRZ",2021,250,288.19574,7004.27485468611,38.1061661165865,0.887994504145901,0.029145322218361,0,0,0,0,0,"SWA_t6",96.6501837449915,"6"
1,"undammed","BRZ",2021,250,288.19574,7004.27485468611,38.1061661165865,0.887994504145901,0.029145322218361,0,0,0,0,0,"SWA_t7",0,"7"
1,"undammed","BRZ",2021,250,288.19574,7004.27485468611,38.1061661165865,0.887994504145901,0.029145322218361,0,0,0,0,0,"SWA_t8",0,"8"
10,"dammed","BRZ",2021,250,231.1337,21046.7146097794,35.1433692118699,0.869166344035304,0.0428212231653554,1,0,0,0,1.20199881144487,"SWA_t1",0,"1"
10,"dammed","BRZ",2021,250,231.1337,21046.7146097794,35.1433692118699,0.869166344035304,0.0428212231653554,1,0,0,0,1.20199881144487,"SWA_t2",0,"2"
10,"dammed","BRZ",2021,250,231.1337,21046.7146097794,35.1433692118699,0.869166344035304,0.0428212231653554,1,0,0,0,1.20199881144487,"SWA_t3",0,"3"
10,"dammed","BRZ",2021,250,231.1337,21046.7146097794,35.1433692118699,0.869166344035304,0.0428212231653554,1,0,0,0,1.20199881144487,"SWA_t4",0,"4"
10,"dammed","BRZ",2021,250,231.1337,21046.7146097794,35.1433692118699,0.869166344035304,0.0428212231653554,1,0,0,0,1.20199881144487,"SWA_t5",0,"5"
10,"dammed","BRZ",2021,250,231.1337,21046.7146097794,35.1433692118699,0.869166344035304,0.0428212231653554,1,0,0,0,1.20199881144487,"SWA_t6",459.558275579939,"6"
10,"dammed","BRZ",2021,250,231.1337,21046.7146097794,35.1433692118699,0.869166344035304,0.0428212231653554,1,0,0,0,1.20199881144487,"SWA_t7",0,"7"
10,"dammed","BRZ",2021,250,231.1337,21046.7146097794,35.1433692118699,0.869166344035304,0.0428212231653554,1,0,0,0,1.20199881144487,"SWA_t8",0,"8"
10,"undammed","BRZ",2021,250,235.3856238,11953.3153432235,39.241811369036,0.902633412695335,0.0293529955087577,0,0,0,0,0,"SWA_t1",0,"1"
10,"undammed","BRZ",2021,250,235.3856238,11953.3153432235,39.241811369036,0.902633412695335,0.0293529955087577,0,0,0,0,0,"SWA_t2",0,"2"
10,"undammed","BRZ",2021,250,235.3856238,11953.3153432235,39.241811369036,0.902633412695335,0.0293529955087577,0,0,0,0,0,"SWA_t3",0,"3"
10,"undammed","BRZ",2021,250,235.3856238,11953.3153432235,39.241811369036,0.902633412695335,0.0293529955087577,0,0,0,0,0,"SWA_t4",48.4093499193005,"4"
10,"undammed","BRZ",2021,250,235.3856238,11953.3153432235,39.241811369036,0.902633412695335,0.0293529955087577,0,0,0,0,0,"SWA_t5",0,"5"
10,"undammed","BRZ",2021,250,235.3856238,11953.3153432235,39.241811369036,0.902633412695335,0.0293529955087577,0,0,0,0,0,"SWA_t6",152.725914690775,"6"
10,"undammed","BRZ",2021,250,235.3856238,11953.3153432235,39.241811369036,0.902633412695335,0.0293529955087577,0,0,0,0,0,"SWA_t7",0,"7"
10,"undammed","BRZ",2021,250,235.3856238,11953.3153432235,39.241811369036,0.902633412695335,0.0293529955087577,0,0,0,0,0,"SWA_t8",0,"8"
12,"dammed","BRZ",2021,320,197.33527,8057.21801523119,35.627841757214,0.877563852374628,0.0350978171866074,4,2,0,0,4.72387042518035,"SWA_t1",0,"1"
12,"dammed","BRZ",2021,320,197.33527,8057.21801523119,35.627841757214,0.877563852374628,0.0350978171866074,4,2,0,0,4.72387042518035,"SWA_t2",0,"2"
12,"dammed","BRZ",2021,320,197.33527,8057.21801523119,35.627841757214,0.877563852374628,0.0350978171866074,4,2,0,0,4.72387042518035,"SWA_t3",0,"3"
12,"dammed","BRZ",2021,320,197.33527,8057.21801523119,35.627841757214,0.877563852374628,0.0350978171866074,4,2,0,0,4.72387042518035,"SWA_t4",0,"4"
12,"dammed","BRZ",2021,320,197.33527,8057.21801523119,35.627841757214,0.877563852374628,0.0350978171866074,4,2,0,0,4.72387042518035,"SWA_t5",0,"5"
12,"dammed","BRZ",2021,320,197.33527,8057.21801523119,35.627841757214,0.877563852374628,0.0350978171866074,4,2,0,0,4.72387042518035,"SWA_t6",0,"6"
